Name,HHMMSS,# MJD,Freq (MHz),Elev (deg),Flux (Jy),e_flux (Jy),
1334-127,223447,59353.94228,8305,28.3272,3.7439,0.0544,
1830-211,23351,59354.10855,8305,23.8456,13.2988,0.0654,
1730-130,25433,59354.12291,8305,26.2626,5.9032,0.0443,
1741-038,25750,59354.12519,8305,35.476,6.4097,0.0468,
1611+343,30159,59354.12808,8305,49.365,3.9873,0.0413,
1633+382,30509,59354.13028,8305,54.4989,3.4968,0.0423,
3C345,30813,59354.13241,8305,56.0234,5.5056,0.0383,
MRK501,31116,59354.13454,8305,57.3857,1.3686,0.0365,
BLLAC,32053,59354.14121,8305,67.66,4.0809,0.0384,
1ES1959+650,32540,59354.16053,8305,68.9895,0.241,0.0165,
1830-211,35440,59354.16467,8305,18.9712,13.5988,0.0633,
1730-130,40229,59354.17009,8305,18.3226,5.9429,0.0674,
1741-038,40545,59354.17236,8305,27.0416,6.4945,0.0404,
1611+343,40946,59354.17515,8305,37.4082,4.1773,0.0414,
1633+382,41256,59354.17736,8305,42.6244,3.5604,0.0404,
3C345,41601,59354.1795,8305,44.2187,5.5871,0.0433,
MRK501,41905,59354.18163,8305,45.5316,1.4114,0.0408,
1807+698,42303,59354.18443,8305,56.7581,2.2476,0.0524,
2223-052,70105,59354.29798,8305,37.4556,4.2345,0.0276,
2230+114,71009,59354.30041,8305,53.3871,2.9068,0.0448,
3C454.3,71318,59354.30261,8305,59.1385,13.546,0.0529,
3C380,71818,59354.30608,8305,36.3295,4.1203,0.0782,
3C66A,72408,59354.31013,8305,64.9514,1.086,0.0604,
3C84,72730,59354.31248,8305,55.0458,34.1487,0.1122,
2344+092,73541,59354.32201,8305,54.3343,1.5555,0.0293,
0235+164,74543,59354.33479,8305,52.5246,2.6112,0.0177,
NRAO150,80402,59354.33786,8305,56.9075,6.4142,0.042,
0336-019,80827,59354.34476,8305,30.8699,0.8638,0.0251,
0420-014,81713,59354.34699,8305,25.2693,3.9873,0.0439,
0440-003,82018,59354.353,8305,24.3981,1.3799,0.0276,
TXS0506+056,82903,59354.36197,8305,26.6397,1.3848,0.0384,
0528+134,125243,59354.54218,8305,58.984,0.9705,0.0197,
0716+714,130446,59354.54679,8305,60.5923,1.1433,0.0343,
0736+017,131037,59354.5546,8305,41.4162,1.8511,0.0229,
0735+178,131936,59354.56375,8305,57.3583,0.6562,0.0185,
0829+046,134506,59354.57565,8305,41.4556,1.083,0.028,
3C207,134939,59354.57785,8305,48.047,1.4261,0.0335,
0836+710,135452,59354.58158,8305,59.3367,1.5816,0.0328,
OJ287,140009,59354.58514,8305,52.9622,4.3655,0.0357,
0954+658,140455,59354.59549,8305,57.3778,0.7343,0.0185,
MRK421,141857,59354.6021,8305,45.5467,0.4586,0.0261,
1156+295,142804,59354.60452,8305,31.7299,2.0342,0.0384,
1219+285,143113,59354.62223,8305,31.752,0.5269,0.0122,
1ES2344+514,145859,59354.63484,8305,18.8447,0.192,0.0167,
,,,,,,,
PG1553+113,230142,59353.97434,24100,56.5973,0.2782,0.0234,
1510-089,232600,59353.97804,24100,35.0313,2.4235,0.0972,
PG1553+113,235452,59354.01125,24100,54.4168,0.2601,0.0253,
1510-089,1912,59354.01499,24100,31.2648,2.3072,0.1067,
1606+105,2436,59354.01873,24100,53.9129,0.762,0.0661,
PG1553+113,4715,59354.04764,24100,49.1358,0.246,0.0262,
1510-089,11136,59354.05043,24100,25.7342,2.332,0.159,
1730-130,14421,59354.07412,24100,31.2549,4.8653,0.1474,
1741-038,14919,59354.07756,24100,40.6158,7.8738,0.1956,
1830-211,15431,59354.08117,24100,24.4352,7.7657,0.2047,
1633+382,20055,59354.08563,24100,65.7949,3.2542,0.0957,
3C345,20547,59354.089,24100,66.9738,5.614,0.1422,
MRK501,20846,59354.09201,24100,68.1223,1.0258,0.0598,
1807+698,21630,59354.09646,24100,63.9397,2.0257,0.0834,
1ES1959+650,45403,59354.23814,24100,61.7559,0.2143,0.0174,
3C380,60534,59354.25551,24100,47.1254,2.4658,0.1053,
2223-052,61232,59354.26036,24100,40.2823,2.7054,0.1367,
2230+114,61743,59354.26395,24100,56.8834,3.5595,0.1285,
3C454.3,62232,59354.26729,24100,61.6873,10.0017,0.2864,
BLLAC,63602,59354.27761,24100,76.2962,5.0269,0.1489,
NRAO150,91216,59354.38517,24100,67.8205,7.4682,0.1794,
0235+164,92223,59354.39219,24100,61.1815,2.6769,0.0934,
2344+092,93406,59354.40033,24100,42.7371,1.2116,0.097,
0420-014,100135,59354.41942,24100,38.9643,5.2741,0.1453,
0440-003,100624,59354.42276,24100,38.3962,1.0166,0.1677,
TXS0506+056,100933,59354.42777,24100,41.2568,1.168,0.1227,
0528+134,101829,59354.43303,24100,45.6959,1.4211,0.0667,
3C66A,112106,59354.47464,24100,72.1787,0.9086,0.0755,
0235+164,114249,59354.48971,24100,54.5007,2.6725,0.128,
0336-019,114805,59354.49338,24100,42.4674,0.5994,0.1458,
3C84,160809,59354.67398,24100,32.4235,23.5242,1.1798,
0716+714,161346,59354.67981,24100,60.8946,1.5537,0.0884,
0736+017,162553,59354.6863,24100,42.8274,1.8366,0.1664,
0735+178,163100,59354.6936,24100,55.9641,0.663,0.0547,
0827+243,164125,59354.69896,24100,66.7418,0.5403,0.0633,
0829+046,164740,59354.70517,24100,47.5848,1.7391,0.1141,
3C207,165616,59354.70833,24100,56.2183,1.0957,0.0855,
0836+710,170513,59354.71363,24100,62.5532,1.3451,0.1045,
OJ287,171248,59354.71887,24100,62.5559,5.1531,0.323,
0954+658,173404,59354.73555,24100,68.8851,0.7979,0.0663,
1156+295,174620,59354.7431,24100,66.4447,3.1729,0.2032,
1219+285,175045,59354.75087,24100,64.0861,0.4426,0.0457,
0716+714,182532,59354.7713,24100,52.1889,1.4804,0.1018,
PKS1222+216,192735,59354.81247,24100,66.5293,1.1492,0.0714,
3C273,193251,59354.81613,24100,47.2996,17.063,0.5754,
3C279,193746,59354.81954,24100,38.9189,21.3464,0.7193,
1354+195,194306,59354.82325,24100,58.3014,1.9888,0.0912,
PKS1441+25,194628,59354.85757,24100,63.3811,0.1346,0.0166,
1334-127,203812,59354.86151,24100,32.2793,3.7318,0.1519,
1611+343,204432,59354.86591,24100,56.5676,2.5897,0.1009,
PKS1222+216,210528,59354.88045,24100,61.1231,1.1527,0.0732,
3C273,211039,59354.88405,24100,43.5478,17.1924,0.5392,
3C279,211530,59354.88742,24100,37.699,21.4444,0.6719,
1354+195,212102,59354.89126,24100,64.6606,2.0807,0.09,
PKS1441+25,212433,59354.90477,24100,70.0031,0.1383,0.025,
,,,,,,,
PKS1222+216,190307,59390.79553,8305,58.7287,1.6696,0.0364,
3C273,190640,59390.79799,8305,41.9425,21.5355,0.0831,
3C279,190954,59390.80024,8305,36.6864,16.4954,0.0734,
1334-127,191311,59390.80252,8305,31.7438,3.1135,0.0419,
1354+195,191714,59390.80534,8305,64.2267,1.9802,0.0667,
PKS1441+25,192049,59390.82333,8305,70.4151,0.1846,0.0129,
1510-089,194718,59390.82622,8305,36.0659,1.7262,0.0415,
PG1553+113,195739,59390.84114,8305,55.3289,0.2793,0.0263,
1606+105,201153,59390.84328,8305,54.0219,1.0905,0.0324,
PKS1222+216,201647,59390.84668,8305,47.1951,1.7775,0.0397,
3C273,202014,59390.84909,8305,32.6314,22.7607,0.096,
3C279,202328,59390.85133,8305,29.2801,17.3099,0.0801,
1334-127,202645,59390.85361,8305,27.0002,3.3051,0.0442,
1830-211,235812,59391.00046,8305,24.1165,11.8699,0.069,
1730-130,1856,59391.01485,8305,27.213,5.5906,0.0508,
1741-038,2213,59391.01712,8305,36.4873,6.276,0.0485,
1611+343,2623,59391.02003,8305,51.1693,3.8342,0.0432,
1633+382,2934,59391.02224,8305,56.297,3.3028,0.0398,
3C345,3238,59391.02437,8305,57.8135,5.3493,0.0402,
MRK501,3542,59391.0265,8305,59.1778,1.2977,0.0358,
1807+698,4003,59391.02958,8305,61.9524,2.2518,0.0502,
BLLAC,4518,59391.03317,8305,65.8635,3.3218,0.0376,
1ES1959+650,5000,59391.0524,8305,69.189,0.2534,0.0136,
2223-052,43355,59391.19579,8305,37.586,4.1861,0.0323,
2230+114,44300,59391.19822,8305,53.5518,2.8864,0.0696,
3C454.3,44609,59391.20041,8305,59.2831,13.0103,0.0585,
3C380,45108,59391.20388,8305,36.5763,4.5045,0.0737,
3C66A,45658,59391.20794,8305,64.652,1.1289,0.0564,
3C84,50020,59391.21028,8305,54.7487,35.3595,0.1323,
2344+092,50832,59391.21982,8305,54.4105,1.4825,0.0305,
0235+164,51834,59391.23261,8305,52.2888,2.3313,0.0184,
NRAO150,53653,59391.23566,8305,56.643,5.8325,0.0422,
0336-019,54118,59391.24258,8305,30.6403,0.8872,0.0247,
0420-014,55004,59391.24481,8305,25.0101,4.1845,0.0491,
0440-003,55309,59391.25081,8305,24.1325,1.3954,0.0262,
TXS0506+056,60154,59391.25978,8305,26.3571,1.3459,0.0241,
0528+134,100950,59391.42907,8305,58.9544,1.0164,0.0225,
0716+714,102141,59391.43353,8305,59.6665,1.3124,0.0624,
0736+017,102722,59391.44124,8305,39.4665,1.6209,0.0237,
0735+178,103621,59391.4504,8305,55.1156,0.6976,0.0174,
0827+243,104934,59391.4528,8305,52.4486,0.6277,0.0373,
0829+046,110143,59391.46218,8305,39.1483,1.105,0.0383,
3C207,110616,59391.46438,8305,45.4431,1.4464,0.059,
0836+710,111120,59391.46802,8305,58.179,1.67,0.0697,
OJ287,111629,59391.47148,8305,50.0851,4.3629,0.0371,
0954+658,112107,59391.48172,8305,55.5321,0.5947,0.0241,
MRK421,113503,59391.48828,8305,42.3653,0.437,0.0262,
1156+295,114410,59391.49071,8305,28.5326,2.3395,0.0498,
1219+285,114719,59391.50842,8305,28.5262,0.5184,0.0163,
1ES2344+514,121505,59391.52813,8305,19.2499,0.17,0.036,
,,,,,,,
PKS1222+216,172733,59390.72911,24100,66.7081,1.1378,0.1195,
3C273,173248,59390.73276,24100,47.3902,17.6338,0.2699,
3C279,173742,59390.73617,24100,39.4704,23.4517,0.3233,
1354+195,174302,59390.73987,24100,60.7787,2.0371,0.0918,
PKS1441+25,174634,59390.77428,24100,66.1332,0.1297,0.0221,
1334-127,183820,59390.77827,24100,32.4119,3.8432,0.1452,
1611+343,184848,59390.78554,24100,61.1571,2.6702,0.0904,
PG1553+113,211319,59390.89906,24100,55.4638,0.2907,0.0288,
1510-089,213738,59390.90279,24100,32.6452,3.5306,0.1285,
1606+105,214300,59390.90651,24100,54.9044,0.7478,0.0894,
PG1553+113,220419,59390.93449,24100,51.1766,0.2732,0.0378,
1510-089,222847,59390.9383,24100,27.6404,3.5255,0.1551,
1606+105,223411,59390.94205,24100,50.778,0.8882,0.0924,
1730-130,231309,59390.96912,24100,31.4965,4.3869,0.1488,
1741-038,231806,59390.97255,24100,40.8641,7.0785,0.1486,
1830-211,232316,59390.97614,24100,24.4209,7.0009,0.1815,
1633+382,232940,59390.98059,24100,66.823,3.1747,0.0924,
3C345,233431,59390.98396,24100,68.0078,5.9525,0.1155,
MRK501,233730,59390.98697,24100,69.1538,1.0676,0.0681,
1807+698,234517,59390.99145,24100,64.1011,2.2525,0.0898,
1ES1959+650,13211,59391.09795,24100,66.2887,0.209,0.0239,
3C380,23210,59391.10733,24100,57.9443,2.6163,0.0998,
2223-052,23931,59391.11243,24100,39.788,2.4488,0.1427,
2230+114,24441,59391.11601,24100,56.064,4.0332,0.1068,
3C454.3,24931,59391.11937,24100,59.109,9.8748,0.1537,
1ES1959+650,25756,59391.15751,24100,58.9637,0.2103,0.0221,
3C380,40420,59391.17133,24100,43.3838,2.5622,0.1423,
2223-052,41111,59391.17608,24100,39.333,2.6065,0.1071,
2230+114,41621,59391.17967,24100,55.6528,3.7266,0.1072,
3C454.3,42112,59391.18305,24100,60.9059,9.6255,0.147,
NRAO150,64300,59391.28151,24100,67.2226,8.4406,0.1497,
0235+164,65309,59391.28856,24100,60.9651,2.5386,0.1208,
0336-019,65832,59391.2923,24100,39.1597,0.6086,0.1159,
2344+092,70453,59391.2967,24100,43.2839,1.1298,0.1012,
0420-014,72504,59391.31073,24100,37.8355,5.4935,0.1444,
0440-003,72954,59391.31408,24100,37.1403,1.0285,0.1802,
TXS0506+056,73303,59391.31909,24100,39.7717,1.0909,0.0808,
0528+134,74159,59391.32436,24100,44.0076,1.3502,0.0789,
1ES2344+514,75302,59391.36224,24100,50.7605,0.1299,0.0252,
3C66A,84441,59391.36601,24100,74.1404,1.0605,0.0909,
0235+164,90212,59391.37817,24100,56.3921,1.9778,0.0939,
0336-019,90728,59391.38184,24100,43.1561,0.4744,0.1504,
2344+092,91332,59391.38604,24100,22.1574,1.0741,0.1884,
0420-014,93242,59391.39936,24100,44.0593,5.4456,0.1309,
0440-003,93732,59391.40272,24100,45.232,0.9187,0.0991,
TXS0506+056,94040,59391.40771,24100,51.0021,1.0588,0.0706,
0528+134,94935,59391.41108,24100,58.145,1.4441,0.1022,
3C84,132424,59391.56027,24100,35.3283,18.4965,0.5138,
0716+714,133015,59391.56625,24100,61.6759,1.2477,0.0652,
0736+017,134040,59391.57156,24100,44.4591,1.6263,0.1409,
0735+178,134553,59391.57895,24100,58.3171,0.6752,0.0543,
0827+243,135624,59391.58437,24100,68.3655,0.6736,0.0718,
0829+046,140352,59391.59142,24100,48.7222,2.5237,0.0996,
3C207,141229,59391.59459,24100,57.4615,1.1317,0.0979,
0836+710,142141,59391.60007,24100,63.1076,1.5749,0.0924,
OJ287,142931,59391.60548,24100,64.0184,4.9874,0.115,
1156+295,150317,59391.62988,24100,63.7304,3.4481,0.0979,
1219+285,150743,59391.63766,24100,61.3158,0.3877,0.0433,
0827+243,161327,59391.67954,24100,49.575,0.5166,0.0956,
0836+710,163605,59391.69197,24100,55.8628,1.6681,0.1821,
,,,,,,,
1830-211,231143,59415.96817,8305,21.9156,12.0364,0.0631,
1730-130,233049,59415.98144,8305,21.8836,5.7735,0.0544,
1741-038,233406,59415.98371,8305,30.8201,6.3787,0.0551,
1633+382,234120,59415.98876,8305,47.4513,3.3722,0.0454,
3C345,234425,59415.99088,8305,49.0138,5.6485,0.0474,
MRK501,234729,59415.99301,8305,50.3513,1.3653,0.0393,
1807+698,235134,59415.9959,8305,58.8167,2.3139,0.0418,
BLLAC,235943,59416.00151,8305,75.2622,3.5049,0.042,
1ES1959+650,455,59416.02109,8305,67.1814,0.2371,0.0141,
1830-211,3554,59416.02664,8305,14.4229,11.5743,0.0749,
1730-130,3923,59416.02904,8305,12.5319,5.6024,0.0632,
2223-052,25100,59416.12432,8305,37.9286,4.2704,0.0402,
2230+114,30004,59416.12675,8305,53.9815,3.075,0.0399,
3C454.3,30313,59416.12893,8305,59.6551,12.7889,0.0564,
3C380,30814,59416.13243,8305,37.2465,4.1389,0.0647,
3C66A,31404,59416.13648,8305,63.8381,1.251,0.0564,
3C84,31726,59416.13882,8305,53.947,36.0065,0.1611,
2344+092,32540,59416.1484,8305,54.594,1.5068,0.0329,
0235+164,33543,59416.16118,8305,51.6362,2.0458,0.0208,
NRAO150,35400,59416.16421,8305,55.9245,6.4903,0.048,
0336-019,35823,59416.17111,8305,29.9926,0.8616,0.0291,
0420-014,40710,59416.17334,8305,24.2895,4.1798,0.0481,
0440-003,41014,59416.17934,8305,23.3903,1.5058,0.0378,
TXS0506+056,41859,59416.18808,8305,25.917,1.3878,0.024,
0528+134,83248,59416.36168,8305,58.9721,1.0387,0.025,
0716+714,84439,59416.36615,8305,59.7366,0.9508,0.0525,
0736+017,85021,59416.37386,8305,39.6147,1.5493,0.0277,
0735+178,85919,59416.38301,8305,55.2821,0.7827,0.0223,
0829+046,92441,59416.39481,8305,39.3195,1.2515,0.0413,
3C207,92914,59416.39701,8305,45.6461,1.5945,0.0556,
0836+710,93419,59416.40065,8305,58.2651,1.9036,0.0447,
OJ287,93928,59416.40411,8305,50.2937,4.0128,0.1023,
0954+658,94407,59416.41437,8305,55.6686,0.533,0.0314,
MRK421,95805,59416.42093,8305,42.5919,0.4686,0.0302,
1156+295,100711,59416.42336,8305,28.7506,2.7454,0.0765,
1219+285,101020,59416.44106,8305,28.7549,0.5672,0.021,
1ES2344+514,103806,59416.45536,8305,19.9481,0.2053,0.0251,
PKS1222+216,171152,59416.71827,8305,59.9382,1.6684,0.0392,
3C273,171525,59416.72073,8305,42.8336,22.19,0.0811,
3C279,171839,59416.72298,8305,37.3111,16.9152,0.0741,
1334-127,172155,59416.72526,8305,32.0202,3.0363,0.0439,
1354+195,172558,59416.72807,8305,64.519,2.0921,0.0392,
PKS1441+25,172933,59416.74607,8305,70.3786,0.2164,0.0145,
1510-089,175603,59416.74895,8305,35.8374,2.0177,0.051,
PG1553+113,180620,59416.76383,8305,54.7512,0.2806,0.017,
1606+105,182033,59416.76597,8305,53.3467,1.0908,0.038,
3C273,182857,59416.7718,8305,33.9391,22.5238,0.0863,
3C279,183211,59416.77404,8305,30.3864,17.2052,0.0912,
1830-211,222220,59416.93388,8305,23.9575,11.6053,0.0626,
1730-130,224303,59416.94826,8305,26.6269,5.5602,0.0522,
1741-038,224620,59416.95054,8305,35.865,6.2376,0.0514,
1611+343,225030,59416.95344,8305,50.0392,3.8832,0.0466,
1633+382,225340,59416.95565,8305,55.171,3.3223,0.0411,
3C345,225644,59416.95778,8305,56.691,5.5064,0.0444,
MRK501,225948,59416.95991,8305,58.0537,1.3432,0.0408,
BLLAC,230925,59416.96658,8305,66.9886,3.4926,0.0443,
1ES1959+650,231410,59416.98588,8305,69.0704,0.2509,0.0143,
1830-211,234314,59416.99006,8305,19.296,11.624,0.1076,
1730-130,235412,59416.99767,8305,18.4012,5.5935,0.0737,
1741-038,235729,59416.99995,8305,27.1252,6.2303,0.0708,
1611+343,130,59417.00202,8305,37.2722,3.9223,0.0695,
,,,,,,,
3C380,20222,59416.08663,24100,47.0327,2.5812,0.2257,
2223-052,20919,59416.09145,24100,40.2613,2.4601,0.2165,
2230+114,21430,59416.09505,24100,56.8575,3.9147,0.2307,
3C454.3,21921,59416.09842,24100,61.6755,9.2131,0.3983,
BLLAC,22538,59416.10373,24100,77.4738,3.7586,0.1879,
NRAO150,45636,59416.20763,24100,65.9397,7.499,0.3119,
0235+164,50308,59416.21217,24100,60.1528,1.7644,0.155,
2344+092,51450,59416.22029,24100,44.9165,1.1512,0.2997,
0420-014,53502,59416.23431,24100,36.5367,5.4163,0.2868,
0440-003,53951,59416.23766,24100,35.7023,1.0584,0.2153,
TXS0506+056,54300,59416.24268,24100,38.1081,1.3793,0.1569,
0528+134,55156,59416.24793,24100,42.1509,1.4848,0.1568,
MRK421,112426,59416.4779,24100,57.1736,0.4041,0.2056,
3C84,114504,59416.49128,24100,35.4901,24.4516,2.5565,
0716+714,115047,59416.49717,24100,61.7246,0.957,0.1495,
0736+017,120112,59416.50249,24100,44.5456,1.6859,0.2629,
0827+243,143650,59416.61245,24100,49.282,0.5929,0.1408,
0829+046,144257,59416.61858,24100,33.467,1.8728,0.2162,
3C207,145134,59416.62174,24100,40.8998,1.1775,0.2068,
0836+710,145927,59416.62628,24100,55.7234,1.6281,0.2579,
OJ287,150554,59416.63074,24100,46.0857,3.9806,0.462,
3C273,154857,59416.66065,24100,47.4006,17.2515,1.5637,
3C279,155351,59416.66404,24100,39.4388,19.9241,1.8184,
1354+195,155910,59416.66773,24100,60.6068,1.6777,0.2366,
PKS1441+25,160235,59416.7021,24100,65.9346,0.1622,0.0409,
1334-127,165424,59416.70609,24100,32.417,3.1604,0.4544,
1611+343,170047,59416.71053,24100,60.1326,2.2617,0.2533,
PG1553+113,185836,59416.8055,24100,56.559,0.3088,0.0554,
1510-089,192253,59416.80921,24100,34.7973,3.4203,0.3305,
1606+105,192812,59416.81289,24100,55.8866,0.8388,0.1712,
1510-089,201359,59416.84469,24100,31.0349,3.3823,0.2702,
1510-089,210501,59416.88013,24100,25.4253,3.3662,0.34,
1730-130,214108,59416.90522,24100,31.0414,4.1186,0.289,
1741-038,214604,59416.90864,24100,40.4035,6.5348,0.3441,
1830-211,215112,59416.91221,24100,24.4265,6.2576,0.4117,
1633+382,215736,59416.91666,24100,65.008,2.8161,0.2093,
3C345,220227,59416.92002,24100,66.1882,5.808,0.288,
MRK501,220526,59416.92304,24100,67.3366,1.028,0.1373,
1807+698,221308,59416.92745,24100,63.7969,2.1408,0.1998,
,,,,,,,
2223-052,1904,59455.0188,8305,37.8298,4.169,0.0734,
3C454.3,3117,59455.02342,8305,59.5488,12.2585,0.0845,
3C380,3617,59455.02691,8305,37.0423,4.0961,0.0618,
3C66A,4207,59455.03096,8305,64.0792,1.1959,0.056,
3C84,4529,59455.0333,8305,54.1846,36.7977,0.1403,
2344+092,5342,59455.04286,8305,54.545,1.4812,0.031,
0235+164,10344,59455.05563,8305,51.8283,1.5106,0.0304,
NRAO150,12201,59455.05868,8305,56.1333,6.7186,0.1432,
0336-019,12625,59455.06557,8305,30.1841,0.9638,0.0573,
TXS0506+056,14701,59455.08278,8305,25.8071,1.276,0.0669,
0528+134,62116,59455.27034,8305,58.8983,1.1811,0.0252,
0716+714,63324,59455.275,8305,60.8735,1.1865,0.039,
0736+017,63918,59455.28285,8305,42.0029,1.4139,0.0229,
0735+178,64817,59455.29202,8305,58.0332,0.8904,0.0162,
0827+243,70134,59455.29445,8305,56.3307,0.7024,0.0385,
0829+046,71348,59455.30391,8305,42.161,1.5095,0.0296,
3C207,71822,59455.30612,8305,48.8561,1.5805,0.0354,
0836+710,72338,59455.3099,8305,59.699,1.8416,0.0356,
OJ287,72859,59455.31349,8305,53.8693,4.6407,0.0398,
0954+658,73348,59455.32386,8305,57.9749,0.5298,0.0249,
MRK421,74800,59455.3306,8305,46.6224,0.5455,0.0485,
1156+295,75706,59455.33303,8305,32.8155,3.0805,0.0441,
1219+285,80016,59455.34834,8305,32.6559,0.6379,0.0163,
PKS1222+216,143316,59455.60814,8305,60.6104,1.539,0.0349,
3C273,143650,59455.61062,8305,43.3176,22.2186,0.0834,
3C279,144004,59455.61285,8305,37.6422,16.7692,0.0723,
1334-127,144320,59455.61513,8305,32.1473,3.1823,0.0442,
1354+195,144722,59455.61793,8305,64.6251,2.1154,0.0368,
PKS1441+25,145058,59455.63593,8305,70.2788,0.2713,0.0107,
1510-089,151728,59455.63883,8305,35.6702,2.5685,0.0437,
PG1553+113,152745,59455.65373,8305,54.377,0.3037,0.0172,
1606+105,154200,59455.65587,8305,52.9205,1.1354,0.0398,
PKS1222+216,154658,59455.65931,8305,49.5849,1.5252,0.0386,
3C273,155026,59455.66172,8305,34.6689,22.1822,0.0901,
3C279,155340,59455.66397,8305,30.9939,16.8148,0.0756,
1334-127,155657,59455.66625,8305,28.2413,3.0535,0.044,
1354+195,160057,59455.66903,8305,59.3644,2.0872,0.0365,
PKS1441+25,160419,59455.67234,8305,68.7388,0.2688,0.03,
1830-211,201802,59455.84756,8305,22.8307,10.8941,0.0636,
1730-130,203711,59455.86086,8305,23.7852,5.5491,0.059,
1741-038,204028,59455.86313,8305,32.8429,6.29,0.0495,
1611+343,204434,59455.86598,8305,45.1607,3.7509,0.0339,
1633+382,204744,59455.86819,8305,50.3167,3.0905,0.0387,
3C345,205048,59455.87032,8305,51.8621,5.5788,0.0407,
1807+698,205802,59455.87539,8305,59.9294,2.2486,0.0366,
BLLAC,210328,59455.87911,8305,71.8691,4.0132,0.0387,
1ES1959+650,210828,59455.89858,8305,68.1583,0.2218,0.0126,
1830-211,213714,59455.90255,8305,16.728,11.0301,0.0684,
1730-130,214144,59455.90568,8305,15.5129,5.5893,0.0601,
1741-038,214500,59455.90795,8305,24.0785,6.3812,0.0555,
1611+343,214859,59455.91072,8305,33.9144,3.8364,0.0419,
1633+382,215210,59455.91292,8305,39.1622,3.1728,0.0344,
3C345,215513,59455.91505,8305,40.7863,5.7118,0.0429,
MRK501,215817,59455.91718,8305,42.0792,1.3357,0.0394,
1807+698,220210,59455.91993,8305,55.1525,2.2977,0.0373,
1ES1959+650,220547,59455.92767,8305,65.6998,0.2576,0.0218,
2223-052,1955,59456.01941,8305,37.4697,4.0077,0.03,
2230+114,2900,59456.02183,8305,53.4064,3.0348,0.0378,
3C454.3,3209,59456.02403,8305,59.1561,11.9551,0.0736,
3C380,3708,59456.0275,8305,36.3486,3.9552,0.0455,
3C66A,4258,59456.03155,8305,64.9212,1.1452,0.0638,
3C84,4620,59456.03389,8305,55.015,35.1484,0.202,
2344+092,5431,59456.04341,8305,54.348,1.4647,0.023,
0235+164,10433,59456.0562,8305,52.5021,1.4675,0.0156,
NRAO150,12251,59456.05925,8305,56.8756,6.5835,0.0548,
0336-019,12716,59456.06616,8305,30.8483,0.8316,0.0255,
0420-014,13602,59456.06838,8305,25.2452,3.9461,0.0502,
0440-003,13907,59456.0744,8305,24.3755,1.3608,0.0256,
TXS0506+056,14752,59456.08337,8305,26.6133,1.1746,0.0297,
,,,,,,,
NRAO150,23230,59455.10755,24100,67.3859,7.0835,0.4906,
0235+164,24239,59455.1146,24100,61.0271,1.3028,0.2217,
0336-019,24800,59455.11831,24100,39.2606,0.9744,0.2347,
2344+092,25420,59455.12272,24100,43.1252,1.1363,0.2006,
0420-014,31434,59455.13676,24100,37.9494,5.5773,0.4259,
TXS0506+056,32232,59455.14513,24100,39.9144,0.8967,0.1581,
0528+134,33130,59455.1504,24100,44.1811,1.3733,0.181,
1ES2344+514,34229,59455.18827,24100,50.5983,0.1677,0.0629,
3C66A,43411,59455.19206,24100,73.9353,1.3626,0.225,
0235+164,50557,59455.21411,24100,54.472,1.5065,0.274,
0420-014,53858,59455.23704,24100,43.575,5.0774,0.5299,
MRK421,84739,59455.37373,24100,57.7723,0.4907,0.0874,
3C84,90336,59455.37915,24100,36.7998,26.6575,1.383,
0716+714,90922,59455.38509,24100,62.0184,1.3392,0.1146,
0736+017,91954,59455.39047,24100,45.0966,1.7839,0.2227,
0735+178,92501,59455.39778,24100,59.3008,0.7998,0.0926,
0827+243,93529,59455.40318,24100,68.921,0.6899,0.0914,
0829+046,94146,59455.40941,24100,49.2088,2.3977,0.1472,
3C207,95023,59455.41259,24100,57.9785,1.2997,0.1396,
0836+710,95943,59455.41814,24100,63.3479,1.8251,0.1622,
OJ287,100741,59455.42365,24100,64.6469,5.8341,0.4564,
0954+658,102858,59455.44034,24100,69.0181,0.7173,0.1017,
1156+295,104135,59455.44813,24100,62.1012,4.0548,0.2285,
1219+285,104600,59455.45592,24100,59.6676,0.5141,0.0789,
0716+714,113315,59455.48501,24100,53.3562,1.3971,0.1314,
0736+017,114237,59455.48958,24100,28.1394,1.3417,0.2241,
0827+243,115806,59455.50222,24100,50.2072,0.8848,0.2043,
0829+046,120414,59455.50835,24100,34.2887,1.8933,0.15,
3C207,121250,59455.51151,24100,41.7672,1.0921,0.1267,
0836+710,122045,59455.51608,24100,56.1249,1.8974,0.1348,
OJ287,122714,59455.52056,24100,46.9785,5.5566,0.4101,
3C273,130419,59455.54632,24100,47.3987,17.743,0.9233,
3C279,130914,59455.54973,24100,39.1969,22.4572,1.1257,
1354+195,131435,59455.55344,24100,59.349,2.1164,0.1642,
PKS1441+25,131758,59455.58782,24100,64.5434,0.1802,0.0423,
1611+343,141609,59455.5962,24100,58.1282,2.3832,0.161,
PG1553+113,163202,59455.70372,24100,56.4475,0.2774,0.0422,
1510-089,165620,59455.70744,24100,34.4181,5.1474,0.2942,
1606+105,170140,59455.71114,24100,55.7946,1.1029,0.1616,
1510-089,183825,59455.77832,24100,24.5711,4.815,0.3752,
1606+105,184350,59455.78209,24100,47.8354,0.982,0.4051,
1730-130,192219,59455.80881,24100,30.2591,3.7972,0.2499,
1741-038,192714,59455.81223,24100,39.5817,5.5939,0.3169,
